1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,GarageArea,GarageCars,GarageFinish,GarageQual,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF,Functional_int,HouseStyle_int,HouseStyle_1st,HouseStyle_2st,HouseStyle_15st,Foundation_int,MasVnrType_int,BsmtFinType1_int,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,Alley_Grvl,Alley_Pave,Alley_missing,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType1_missing,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType2_missing,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_missing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageCond_missing,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_missing,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_missing,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Utilities_AllPub,Utilities_NoSeWa,Utilities_missing,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SalePrice
1118,665.1416330443618,0,3,2,1,522.0,0.0,1.0,0.0,2,574.0,1,0,2,2,5,1,1,358.0,1.0,0,2,1118,0,2,1,2,0,9880,76.0,0,54.598150033144236,0,0,6,6,0,576,1,0,0,6,1096.0,203,1977,1977,2879.1416330443617,0,4,0,0,0,2,0,5,0,0,1,1,1,1,31,12,4.343935283551159,9.198370012237767,4.018329773844182,6.25960058434102,0.009950330853168092,6.354387431950471,7.0003435760039645,7.020199644822486,6.501517321869645,0.009950330853168092,7.020199644822486,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.9473377010464987,0.6981347220709843,0.6981347220709843,5.883350243253535,5.318169012250638,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,6.3578595973804495,0.009950330853168092,7.589846567781607,7.965598222106635,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12.049424683420915
1261,665.1416330443618,0,3,2,3,662.0,0.0,1.0,0.0,2,599.0,1,0,2,2,2,1,1,433.0,2.0,1,2,1261,0,0,1,2,0,9120,76.0,0,54.598150033144236,1400,0,6,6,0,0,0,288,0,6,1261.0,0,1958,1958,3187.1416330443617,0,5,1,0,0,2,0,5,0,1,1,1,1,0,50,12,4.343935283551159,9.11833582255057,4.018329773844182,6.496790073028375,0.009950330853168092,6.3969463217439255,7.140460967000034,7.140460967000034,6.501517321869645,0.009950330853168092,7.140460967000034,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.9473377010464987,0.6981347220709843,1.1019400787607843,6.073067575309609,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,5.666461289589918,0.009950330853168092,7.244948684070277,7.580194522576739,8.06719660246919,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12.001511614739405
625,625.0,0,2,2,3,665.1416330443618,0.0,0.0,0.0,1,625.0,1,0,2,1,1,0,2,625.0,2.0,0,2,1250,1,0,1,1,0,4017,35.0,0,54.598150033144236,0,54,5,7,0,0,0,0,0,5,625.0,0,2006,2007,1875.0,0,6,0,1,0,3,0,1,1,1,0,1,1,1,1,12,3.583796677660784,8.298542034172181,4.018329773844182,6.501517321869645,0.009950330853168092,6.439366345413403,6.439366345413403,6.439366345413403,6.439366345413403,0.009950330853168092,7.131706504040078,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.1019400787607843,0.6981347220709843,1.7934247485471162,0.009950330853168092,1.1019400787607843,6.439366345413403,0.009950330853168092,4.007514986887367,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,7.536902460042368,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12.05467400868968
1636,971.0,0,3,2,3,152.0,469.0,0.0,0.0,2,977.0,1,0,2,2,1,1,3,403.4287934927351,0.0,2,2,3086,0,2,1,0,0,18030,138.0,479,54.598150033144236,0,0,6,5,0,0,0,0,0,12,1598.0,122,1946,1994,4205.0,2,2,0,0,1,2,0,3,0,0,1,1,1,1,13,11,4.934545872989001,9.799848332376625,4.018329773844182,5.030503278733722,6.152753971073506,6.885519894931418,7.3771399667230915,7.400626686087969,6.879366092473361,6.173806937018259,8.034958263887907,0.009950330853168092,0.009950330853168092,1.3887912413184778,0.009950330853168092,1.3887912413184778,0.6981347220709843,2.565718292524414,0.6981347220709843,0.009950330853168092,6.002500411063608,4.8122656528806935,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.59840434184273,8.344269733815691,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12.208574513247495
1170,1175.0,0,4,2,3,503.0,0.0,0.0,0.0,1,449.0,1,0,2,2,1,1,2,360.0,2.0,2,2,2345,1,2,1,2,0,16560,80.0,0,54.598150033144236,0,0,8,6,0,0,0,0,0,9,952.0,0,1932,1950,3297.0,0,6,0,1,0,1,0,3,0,1,1,1,1,1,56,14,4.3945726038424,9.714806416417579,4.018329773844182,6.222596109144375,0.009950330853168092,6.109269804739678,6.859625396778583,7.0656219032709044,7.069882631823779,0.009950330853168092,7.760471291778932,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.6114359150967734,0.6981347220709843,2.303584593327129,0.6981347220709843,1.1019400787607843,5.888905658780245,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,8.10107453525564,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.384223015005313
2129,743.0,0,4,2,3,700.0,0.0,0.0,0.0,1,983.0,1,0,2,1,2,1,2,541.0,2.0,0,2,2872,1,0,1,1,0,10678,85.0,0,337.0,0,33,5,8,0,0,0,0,0,9,1683.0,0,1992,2000,4555.0,0,2,0,0,1,3,2,6,0,1,0,1,1,1,7,13,4.454463568563388,9.276035411588374,5.823075480844184,6.552522152268076,0.009950330853168092,6.891636059602241,7.428933133026921,7.663881953528131,6.61205447560298,0.009950330853168092,7.963115539655446,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.6114359150967734,0.6981347220709843,2.303584593327129,0.6981347220709843,1.1019400787607843,6.295284451453946,0.009950330853168092,3.526654599019104,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.601407332072496,8.424202519472479,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12.560247968016562
923,665.1416330443618,0,3,2,3,658.0,0.0,1.0,0.0,2,218.0,1,0,2,2,1,0,1,264.0,1.0,2,2,923,0,2,1,2,0,6951,37.0,0,54.598150033144236,0,0,5,5,0,0,0,0,0,5,876.0,362,1984,1985,2464.1416330443617,0,5,1,0,0,2,0,5,0,0,1,1,1,1,23,10,3.6378492830011573,8.846786105379175,4.018329773844182,6.490738708894204,0.009950330853168092,5.389117390874476,6.776518394815727,6.828722894093944,6.501517321869645,0.009950330853168092,6.828722894093944,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.7934247485471162,0.009950330853168092,0.6981347220709843,5.579767561123299,5.8944303820947725,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.593882879839168,7.810008599004475,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11.691080018519527
818,406.0,0,3,2,3,468.0,0.0,0.0,0.0,2,350.0,1,116,2,2,1,0,1,210.0,1.0,2,2,1224,0,2,1,2,0,3950,66.68633104092515,0,54.598150033144236,0,0,8,6,1,0,0,0,0,5,818.0,0,1926,2004,2042.0,0,2,0,0,1,2,0,3,0,1,1,0,1,1,5,14,4.215031984076325,8.281726521412997,4.018329773844182,6.15062409018059,0.009950330853168092,5.860814713088523,6.708096293790738,6.708096293790738,6.0088377551653265,0.009950330853168092,7.110704286210814,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.7934247485471162,0.009950330853168092,0.6981347220709843,5.3519055257179655,0.009950330853168092,0.009950330853168092,4.7622594012308666,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.603404327259404,7.622179489568246,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11.652696102959753
820,523.0,0,3,2,3,665.1416330443618,0.0,0.0,0.0,2,731.0,1,102,2,2,1,1,1,186.0,1.0,2,3,1343,1,0,1,2,0,7681,54.0,0,54.598150033144236,0,0,6,5,0,0,0,0,0,7,731.0,192,1921,1950,2074.0,0,2,0,0,1,1,0,1,1,0,1,0,1,1,59,11,4.007514986887367,8.94663651064934,4.018329773844182,6.501517321869645,0.009950330853168092,6.595794175070184,6.595794175070184,6.710535289646216,6.261510768108411,0.009950330853168092,7.203412961531605,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.6981347220709843,1.3887912413184778,0.6981347220709843,2.080690761080268,0.6981347220709843,0.6981347220709843,5.231162091360629,5.262742001034116,0.009950330853168092,4.634826070895602,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.637721251930294,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11.950541482162043
1124,665.1416330443618,0,3,2,3,665.1416330443618,0.0,0.0,0.0,2,0.0,1,190,2,2,1,1,1,403.4287934927351,0.0,2,2,1124,0,1,1,2,0,8335,77.0,0,54.598150033144236,0,36,5,5,1,0,0,0,0,5,403.4287934927351,0,1954,1954,2192.570426537097,1,5,1,0,0,0,0,0,0,1,0,0,1,1,52,10,4.356837023600222,9.028339963608552,4.018329773844182,6.501517321869645,0.009950330853168092,0.009950330853168092,6.002500411063608,7.025547203487903,6.501517321869645,0.009950330853168092,7.025547203487903,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.7934247485471162,0.6981347220709843,0.009950330853168092,6.002500411063608,0.009950330853168092,3.6111881463980646,5.252325782697044,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.578150587495898,7.693290385781869,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11.440365524765756
1298,1216.0,0,4,2,3,1216.0,0.0,0.0,0.0,1,0.0,1,0,2,2,1,0,2,693.0,2.0,0,2,2514,1,0,1,2,0,11170,66.68633104092515,0,54.598150033144236,0,0,5,7,0,0,0,0,0,8,1216.0,0,1990,1991,3730.0,0,6,0,1,0,0,0,2,0,1,1,1,1,1,15,12,4.215031984076325,9.321077308745455,4.018329773844182,7.104152309880638,0.009950330853168092,0.009950330853168092,7.104152309880638,7.169357714870376,7.104152309880638,0.009950330853168092,7.830032058669076,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.6114359150967734,0.6981347220709843,2.1983350716202463,0.009950330853168092,1.1019400787607843,6.5424863696248945,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.596899458212264,8.224434253464148,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.429220196836383
